mir	disease	causality
hsa-mir-34a	Lung Neoplasms	1
hsa-mir-130b	Lupus Nephritis	1
hsa-mir-1180	Urinary Bladder Neoplasms	1
hsa-mir-182	Osteosarcoma	1
hsa-mir-429	Uterine Cervical Neoplasms	1
hsa-mir-223	Inflammation	1
hsa-mir-140	Biliary Tract Neoplasms	1
hsa-mir-130a	Leukemia, Myelogenous, Chronic, BCR-ABL Positive	1
hsa-mir-26a	Ovarian Neoplasms	1
hsa-mir-196a	Carcinoma, Renal Cell	1
hsa-mir-195	Prostatic Neoplasms	1
hsa-mir-126	Thyroid Neoplasms	1
hsa-mir-223	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-126	Atherosclerosis	1
hsa-mir-544	Triple Negative Breast Neoplasms	1
hsa-let-7c	Acute Kidney Injury	1
hsa-mir-30a	Stomach Neoplasms	1
hsa-mir-192	Carcinoma, Pancreatic Ductal	1
hsa-mir-19a	Hypoxia	1
hsa-mir-34a	Laryngeal Neoplasms	1
hsa-mir-375	Colorectal Neoplasms	1
hsa-mir-224	Osteosarcoma	1
hsa-mir-214	Kidney Neoplasms	1
hsa-mir-134	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-124	Lung Neoplasms	1
hsa-mir-497	Reperfusion Injury	1
hsa-mir-744	Uterine Cervical Neoplasms	1
hsa-mir-663a	Carcinoma, Hepatocellular	1
hsa-mir-26a	Osteosarcoma	1
hsa-mir-106b	Atherosclerosis	1
hsa-mir-29b	Liver Cirrhosis	1
hsa-mir-24	Endometrial Neoplasms	1
hsa-mir-205	Colonic Neoplasms	1
hsa-mir-210	Intervertebral Disc Degeneration	1
hsa-mir-153	Glioma	1
hsa-mir-34b	Leukemia, Myeloid, Acute	1
hsa-mir-149	Carcinoma, Hepatocellular	1
hsa-mir-34	Hypertension, Pulmonary	1
hsa-mir-497	Breast Neoplasms	1
hsa-mir-26b	Urinary Bladder Neoplasms	1
hsa-mir-674	Chemical and Drug Induced Liver Injury	1
hsa-mir-27a	Carcinoma, Renal Cell	1
hsa-mir-218	Carcinoma, Renal Cell	1
hsa-mir-206	Triple Negative Breast Neoplasms	1
hsa-let-7	Endometriosis	1
hsa-mir-137	Glioblastoma	1
hsa-mir-148b	Breast Neoplasms	1
hsa-mir-148b	Melanoma	1
hsa-mir-30b	Carcinoma, Hepatocellular	1
hsa-mir-18a	Triple Negative Breast Neoplasms	1
hsa-mir-126	Macular Degeneration	1
hsa-mir-376c	Uterine Cervical Neoplasms	1
hsa-mir-195	Colonic Neoplasms	1
hsa-mir-132	Chronic Pain	1
hsa-mir-24	Brain Ischemia	1
hsa-mir-449a	Pulmonary Fibrosis	1
hsa-mir-410	Lupus Erythematosus, Systemic	1
hsa-mir-548an	Pancreatic Neoplasms	1
hsa-mir-140	Stomach Neoplasms	1
hsa-mir-139	Urinary Bladder Neoplasms	1
hsa-mir-335	Urinary Bladder Neoplasms	1
hsa-mir-26a	Non-alcoholic Fatty Liver Disease	1
hsa-mir-125b	Ovarian Neoplasms	1
hsa-mir-106a	Osteosarcoma	1
hsa-mir-7	Carcinoma, Hepatocellular	1
hsa-mir-185	Idiopathic Pulmonary Fibrosis	1
hsa-mir-200	Triple Negative Breast Neoplasms	1
hsa-mir-218	Pulmonary Disease, Chronic Obstructive	1
hsa-mir-133a	Heart Failure	1
hsa-mir-141	Carcinoma, Hepatocellular	1
hsa-mir-338	Lung Neoplasms	1
hsa-mir-30a	Prostatic Neoplasms	1
hsa-mir-541	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-26a	Prostatic Neoplasms	1
hsa-mir-613	Breast Neoplasms	1
hsa-mir-455	Stomach Neoplasms	1
hsa-mir-338	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-34a	Uterine Cervical Neoplasms	1
hsa-mir-34a	Colorectal Neoplasms	1
hsa-mir-451	Carcinoma, Hepatocellular	1
hsa-mir-34c	Prostatic Neoplasms	1
hsa-mir-520a	Lymphoma	1
hsa-mir-520a	Burkitt Lymphoma	1
hsa-mir-520a	Lymphoma, Non-Hodgkin	1
hsa-mir-132	Carcinoma, Hepatocellular	1
hsa-mir-203	Glioblastoma	1
hsa-mir-205	Breast Neoplasms	1
hsa-mir-122	Cholangiocarcinoma	1
hsa-mir-451	Glioma	1
hsa-mir-29b	Wound Healing	1
hsa-mir-610	Glioma	1
hsa-mir-329	Osteosarcoma	1
hsa-mir-29a	Lung Neoplasms	1
hsa-mir-29a	Idiopathic Pulmonary Fibrosis	1
hsa-mir-29b	Corneal Dystrophies, Hereditary	1
hsa-mir-1299	Carcinoma, Hepatocellular	1
hsa-mir-15a	Melanoma	1
hsa-mir-187	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-155	Hypersensitivity	1
hsa-mir-509	Lung Neoplasms	1
hsa-mir-140	Glioma	1
hsa-mir-205	Carcinoma, Renal Cell	1
hsa-mir-124	Retinoblastoma	1
hsa-mir-186	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-107	Lung Neoplasms	1
hsa-mir-370	Stomach Neoplasms	1
hsa-mir-490	Triple Negative Breast Neoplasms	1
hsa-mir-122	Urinary Bladder Neoplasms	1
hsa-mir-338	Ovarian Neoplasms	1
hsa-mir-221	Pulmonary Fibrosis	1
hsa-mir-106a	Urinary Bladder Neoplasms	1
hsa-mir-101	Leukemia, Myelogenous, Chronic, BCR-ABL Positive	1
hsa-mir-181a	Leukemia	1
hsa-mir-26a	Breast Neoplasms	1
hsa-mir-148a	Stomach Neoplasms	1
hsa-let-7b	Glioma	1
hsa-mir-34a	Breast Neoplasms	1
hsa-mir-212	Prostatic Neoplasms	1
hsa-mir-15a	Diabetes Mellitus	1
hsa-mir-1	Heart Failure	1
hsa-mir-21	Heart Failure	1
hsa-mir-613	Reperfusion Injury	1
hsa-mir-613	Myocardial Reperfusion Injury	1
hsa-mir-422a	Osteosarcoma	1
hsa-mir-93	Glaucoma	1
hsa-mir-365	Breast Neoplasms	1
hsa-mir-1	Heart Diseases	1
hsa-mir-138	Coronary Artery Disease	1
hsa-mir-24	Hodgkin Disease	1
hsa-mir-194	Adenoviridae Infections	1
hsa-mir-211	Thyroid Neoplasms	1
hsa-mir-124	Cardiovascular Diseases	1
hsa-mir-506	Cardiovascular Diseases	1
hsa-mir-150	Reperfusion Injury	1
hsa-mir-204	Reperfusion Injury	1
hsa-mir-143	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-203	Fatty Liver, Alcoholic	1
hsa-let-7a	Retinal Degeneration	1
hsa-let-7b	Retinal Degeneration	1
hsa-let-7d	Retinal Degeneration	1
hsa-let-7e	Retinal Degeneration	1
hsa-let-7f	Retinal Degeneration	1
hsa-let-7g	Retinal Degeneration	1
hsa-let-7i	Retinal Degeneration	1
hsa-let-7c	Neoplasms	1
hsa-let-7e	Neoplasms	1
hsa-let-7f	Neoplasms	1
hsa-let-7g	Neoplasms	1
hsa-mir-675	Glioma	1
hsa-mir-21	Osteoarthritis	1
hsa-mir-216b	Carcinoma, Hepatocellular	1
hsa-mir-9	Atherosclerosis	1
hsa-mir-10a	Carcinoma, Hepatocellular	1
hsa-mir-384	Glioma	1
hsa-mir-374a	Carcinoma, Hepatocellular	1
hsa-mir-143	Neuroblastoma	1
hsa-mir-507	Melanoma	1
hsa-mir-197	Urinary Bladder Neoplasms	1
hsa-mir-146a	Prostatic Neoplasms	1
hsa-mir-32	Stomach Neoplasms	1
hsa-mir-23c	Diabetic Nephropathies	1
hsa-mir-183	Melanoma	1
hsa-mir-181a	Colorectal Neoplasms	1
hsa-mir-101	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-34c	Inflammatory Bowel Diseases	1
hsa-mir-17	Osteonecrosis	1
hsa-mir-29b	Diabetic Retinopathy	1
hsa-mir-125b	Hepatitis B	1
hsa-mir-372	Carcinoma, Hepatocellular	1
hsa-mir-23b	Endometrial Neoplasms	1
hsa-mir-150	Lung Injury	1
hsa-let-7	Leukemia, Myeloid, Acute	1
hsa-mir-144	Lung Neoplasms	1
hsa-mir-34a	Osteosarcoma	1
hsa-mir-31	Chordoma	1
hsa-mir-200c	Pulmonary Fibrosis	1
hsa-mir-195	Wilms Tumor	1
hsa-mir-125b	Sepsis	1
hsa-mir-124	Glioma	1
hsa-mir-145	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-140	Uterine Cervical Neoplasms	1
hsa-mir-26b	Breast Neoplasms	1
hsa-mir-5095	Cholangiocarcinoma	1
hsa-mir-329	Urinary Bladder Neoplasms	1
hsa-mir-34c	Osteosarcoma	1
hsa-mir-4302	Lung Neoplasms	1
hsa-mir-148a	Prostatic Neoplasms	1
hsa-mir-21	Leukemia, Myelogenous, Chronic, BCR-ABL Positive	1
hsa-mir-23b	Carcinoma, Hepatocellular	1
hsa-mir-873	Lung Neoplasms	1
hsa-mir-196a	Triple Negative Breast Neoplasms	1
hsa-mir-223	Lupus Nephritis	1
hsa-mir-142	Osteosarcoma	1
hsa-mir-610	Multiple Myeloma	1
hsa-mir-137	Carcinoma, Renal Cell	1
hsa-mir-4695	Osteosarcoma	1
hsa-mir-324	Alzheimer Disease	1
hsa-mir-4310	Colonic Neoplasms	1
hsa-mir-5003	Stomach Neoplasms	1
hsa-mir-302	Pituitary Neoplasms	1
hsa-mir-372	Pituitary Neoplasms	1
hsa-mir-373	Pituitary Neoplasms	1
hsa-mir-520	Pituitary Neoplasms	1
hsa-mir-132	Glioma	1
hsa-mir-140	Multiple Myeloma	1
hsa-mir-22	Sepsis	1
hsa-mir-181a	Multiple Myeloma	1
hsa-mir-134	Atherosclerosis	1
hsa-mir-136	Neuralgia	1
hsa-mir-26a	Stomach Neoplasms	1
hsa-mir-331	Uterine Cervical Neoplasms	1
hsa-mir-338	Uterine Cervical Neoplasms	1
hsa-mir-214	Ovarian Neoplasms	1
hsa-mir-107	Uterine Cervical Neoplasms	1
hsa-mir-1207	Nasopharyngeal Neoplasms	1
hsa-mir-671	Carcinoma, Hepatocellular	1
hsa-mir-451	Osteoarthritis	1
hsa-mir-30a	Carcinoma, Hepatocellular	1
hsa-mir-182	Urinary Bladder Neoplasms	1
hsa-mir-154	Neuralgia	1
hsa-mir-153	Intervertebral Disc Degeneration	1
hsa-mir-373	Testicular Neoplasms	1
hsa-let-7f-1	Neoplasms	1
hsa-let-7f-2	Neoplasms	1
hsa-mir-124a	Pancreatic Neoplasms	1
hsa-let-7i	Immune System Diseases	1
hsa-mir-145	Colonic Neoplasms	1
hsa-mir-155	Pancreatic Neoplasms	1
hsa-mir-130a	Neoplasms	1
hsa-mir-27a	Breast Neoplasms	1
hsa-mir-378	Neoplasms	1
hsa-mir-17	Neuroblastoma	1
hsa-mir-34a	Neuroblastoma	1
hsa-mir-20a	Leukemia	1
hsa-mir-124-1	Medulloblastoma	1
hsa-mir-124-2	Medulloblastoma	1
hsa-let-7a-2	Melanoma	1
hsa-let-7a-3	Melanoma	1
hsa-mir-20a	Breast Neoplasms	1
hsa-mir-125b	Medulloblastoma	1
hsa-mir-324	Medulloblastoma	1
hsa-mir-326	Medulloblastoma	1
hsa-mir-155	Breast Neoplasms	1
hsa-mir-128	Glioma	1
hsa-mir-15a	Polycystic Kidney Diseases	1
hsa-mir-223	Leukemia	1
hsa-mir-221	Aneurysm	1
hsa-mir-106b	Leukemia, Lymphocytic, Chronic, B-Cell	1
hsa-mir-1-2	Arrhythmias, Cardiac	1
hsa-mir-101-1	Carcinoma, Hepatocellular	1
hsa-mir-101-2	Carcinoma, Hepatocellular	1
hsa-mir-143	Colorectal Neoplasms	1
hsa-mir-221	Stomach Neoplasms	1
hsa-mir-25	Stomach Neoplasms	1
hsa-mir-141	Neoplasms	1
hsa-mir-1-1	Cardiomegaly	1
hsa-mir-1-2	Cardiomegaly	1
hsa-mir-30e	Neoplasms	1
hsa-mir-101-1	Urinary Bladder Neoplasms	1
hsa-mir-101-2	Urinary Bladder Neoplasms	1
hsa-mir-222	Marek Disease	1
hsa-mir-146b	Glioma	1
hsa-mir-21	Prostatic Neoplasms	1
hsa-mir-21	Cardiomyopathy, Hypertrophic	1
hsa-mir-16	Multiple Myeloma	1
hsa-mir-106b	Barrett Esophagus	1
hsa-mir-93	Barrett Esophagus	1
hsa-mir-221	Glioma	1
hsa-mir-222	Glioma	1
hsa-mir-143	Hepatoblastoma	1
hsa-mir-21	HIV Infections	1
hsa-mir-331	Neoplasms	1
hsa-mir-200b	Breast Neoplasms	1
hsa-mir-17	Glioblastoma	1
hsa-mir-193b	Breast Neoplasms	1
hsa-mir-9	Ovarian Neoplasms	1
hsa-mir-1-1	Rhabdomyosarcoma	1
hsa-mir-15a	Arthritis	1
hsa-mir-15a	Arthritis, Psoriatic	1
hsa-mir-206	Neoplasms	1
hsa-mir-34a	Glioblastoma	1
hsa-mir-125a	Breast Neoplasms	1
hsa-mir-513	Infection	1
hsa-mir-17	Inflammation	1
hsa-mir-181b	Carcinoma, Hepatocellular	1
hsa-mir-491	Colorectal Neoplasms	1
hsa-mir-497	Brain Ischemia	1
hsa-mir-27a	Obesity	1
hsa-mir-24	Gastrointestinal Neoplasms	1
hsa-mir-150	Stomach Neoplasms	1
hsa-mir-18a	Neuroblastoma	1
hsa-mir-223	Diabetes Mellitus, Type 2	1
hsa-mir-9-1	Stomach Neoplasms	1
hsa-mir-9-2	Stomach Neoplasms	1
hsa-mir-9-3	Stomach Neoplasms	1
hsa-mir-148a	Cholangiocarcinoma	1
hsa-mir-130b	Stomach Neoplasms	1
hsa-mir-133a	Cardiomegaly	1
hsa-mir-133b	Cardiomegaly	1
hsa-mir-146a	HIV Infections	1
hsa-mir-375	Liver Neoplasms	1
hsa-mir-138-1	Neoplasms	1
hsa-mir-138-2	Neoplasms	1
hsa-mir-218-2	Stomach Neoplasms	1
hsa-mir-107	Neoplasms	1
hsa-let-7f-1	Ovarian Neoplasms	1
hsa-let-7f-2	Ovarian Neoplasms	1
hsa-mir-224	Ovarian Neoplasms	1
hsa-mir-516a-1	Ovarian Neoplasms	1
hsa-mir-602	Carcinoma, Hepatocellular	1
hsa-mir-602	Hepatitis B	1
hsa-mir-17	Leukemia, Myeloid, Acute	1
hsa-mir-18a	Leukemia	1
hsa-mir-18a	Leukemia, Myeloid, Acute	1
hsa-mir-19a	Leukemia	1
hsa-mir-19a	Leukemia, Myeloid, Acute	1
hsa-mir-19b-1	Leukemia	1
hsa-mir-19b-1	Leukemia, Myeloid, Acute	1
hsa-mir-19b-2	Leukemia	1
hsa-mir-19b-2	Leukemia, Myeloid, Acute	1
hsa-mir-20a	Leukemia, Myeloid, Acute	1
hsa-mir-92a-2	Leukemia, Myeloid, Acute	1
hsa-mir-182	Lung Neoplasms	1
hsa-mir-155	Pre-Eclampsia	1
hsa-mir-20a	Ovarian Neoplasms	1
hsa-mir-146a	Heart Failure	1
hsa-mir-375	Stomach Neoplasms	1
hsa-mir-22	Neoplasms	1
hsa-mir-185	Neoplasms	1
hsa-mir-10a	Atherosclerosis	1
hsa-mir-148a	Melanoma	1
hsa-mir-217	Pancreatic Neoplasms	1
hsa-mir-146a	Carcinoma, Renal Cell	1
hsa-mir-101-2	Stomach Neoplasms	1
hsa-mir-125a	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-221	Glioblastoma	1
hsa-mir-222	Glioblastoma	1
hsa-mir-494	Ischemia	1
hsa-mir-494	Reperfusion Injury	1
hsa-mir-1	Urinary Bladder Neoplasms	1
hsa-mir-133a	Urinary Bladder Neoplasms	1
hsa-mir-18	Neoplasms	1
hsa-mir-20a	Neoplasms	1
hsa-mir-92-1	Neoplasms	1
hsa-mir-125b	Neoplasms	1
hsa-mir-25	Neoplasms	1
hsa-mir-30d	Neoplasms	1
hsa-mir-504	Neoplasms	1
hsa-mir-93	Glioblastoma	1
hsa-mir-107	Gastrointestinal Neoplasms	1
hsa-mir-211	Melanoma	1
hsa-mir-128-2	Neuroblastoma	1
hsa-mir-185	Colorectal Neoplasms	1
hsa-mir-96	Breast Neoplasms	1
hsa-mir-203	Urinary Bladder Neoplasms	1
hsa-mir-31	Muscular Dystrophy, Duchenne	1
hsa-mir-214	Urinary Bladder Neoplasms	1
hsa-mir-200c	Prostatic Neoplasms	1
hsa-mir-885	Neuroblastoma	1
hsa-mir-26b	Glioma	1
hsa-mir-19a	Esophageal Neoplasms	1
hsa-mir-381	Mastocytosis, Systemic	1
hsa-mir-539	Mastocytosis, Systemic	1
hsa-mir-221	Colorectal Neoplasms	1
hsa-mir-101	Glioblastoma	1
hsa-mir-203	Esophageal Neoplasms	1
hsa-mir-1-1	Urinary Bladder Neoplasms	1
hsa-mir-1-2	Urinary Bladder Neoplasms	1
hsa-mir-133a-1	Urinary Bladder Neoplasms	1
hsa-mir-133a-2	Urinary Bladder Neoplasms	1
hsa-mir-126	Gastrointestinal Neoplasms	1
hsa-mir-155	Inflammation	1
hsa-mir-222	Inflammation	1
hsa-mir-132	Pancreatic Neoplasms	1
hsa-mir-212	Pancreatic Neoplasms	1
hsa-mir-520b	Breast Neoplasms	1
hsa-let-7a-1	Gastrointestinal Neoplasms	1
hsa-let-7a-2	Gastrointestinal Neoplasms	1
hsa-mir-451a	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-16-1	Laryngeal Neoplasms	1
hsa-mir-16-2	Laryngeal Neoplasms	1
hsa-mir-21	Pancreatic Neoplasms	1
hsa-mir-1-1	Head and Neck Neoplasms	1
hsa-mir-1-2	Head and Neck Neoplasms	1
hsa-mir-218-1	Nasopharyngeal Neoplasms	1
hsa-mir-218-2	Nasopharyngeal Neoplasms	1
hsa-mir-204	Endometrial Neoplasms	1
hsa-mir-125b-1	Psoriasis	1
hsa-mir-125b-2	Psoriasis	1
hsa-mir-204	Stomach Neoplasms	1
hsa-mir-10b	Glioblastoma	1
hsa-mir-148a	Colorectal Neoplasms	1
hsa-mir-24-2	Breast Neoplasms	1
hsa-mir-373	Carcinoma, Hepatocellular	1
hsa-mir-223	Carcinoma, Hepatocellular	1
hsa-mir-519d	Carcinoma, Hepatocellular	1
hsa-mir-622	Stomach Neoplasms	1
hsa-mir-200a	Ovarian Neoplasms	1
hsa-let-7f-1	Stomach Neoplasms	1
hsa-let-7f-2	Stomach Neoplasms	1
hsa-mir-29c	Esophageal Neoplasms	1
hsa-mir-150	Inflammatory Bowel Diseases	1
hsa-mir-372	Hepatitis B	1
hsa-mir-373	Hepatitis B	1
hsa-mir-146a	Lymphoma	1
hsa-let-7a-3	Inflammation	1
hsa-let-7b	Inflammation	1
hsa-let-7c	Inflammation	1
hsa-let-7d	Inflammation	1
hsa-let-7e	Inflammation	1
hsa-let-7g	Inflammation	1
hsa-let-7i	Inflammation	1
hsa-mir-335	Breast Neoplasms	1
hsa-mir-143	Pancreatic Neoplasms	1
hsa-mir-145	Pancreatic Neoplasms	1
hsa-mir-29b-1	Carcinoma, Hepatocellular	1
hsa-mir-29b-2	Carcinoma, Hepatocellular	1
hsa-mir-29c	Carcinoma, Hepatocellular	1
hsa-mir-223	Stomach Neoplasms	1
hsa-mir-100	Urinary Bladder Neoplasms	1
hsa-mir-21	Inflammation	1
hsa-mir-100	Leukemia, Myeloid, Acute	1
hsa-mir-198	Carcinoma, Hepatocellular	1
hsa-mir-124-2	Carcinoma, Hepatocellular	1
hsa-mir-9-1	Cardiovascular Diseases	1
hsa-mir-9-2	Cardiovascular Diseases	1
hsa-mir-99a	Psoriasis	1
hsa-mir-214	Stomach Neoplasms	1
hsa-mir-130a	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-222	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-488	Prostatic Neoplasms	1
hsa-mir-302a	Glioblastoma	1
hsa-mir-302b	Glioblastoma	1
hsa-mir-302c	Glioblastoma	1
hsa-mir-302d	Glioblastoma	1
hsa-mir-367	Glioblastoma	1
hsa-mir-187	Ovarian Neoplasms	1
hsa-mir-7-1	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-7-2	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-7-3	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-1-1	Thyroid Neoplasms	1
hsa-mir-1-2	Thyroid Neoplasms	1
hsa-mir-106a	Breast Neoplasms	1
hsa-mir-93	Breast Neoplasms	1
hsa-mir-133a-1	Hypertension	1
hsa-mir-133a-2	Hypertension	1
hsa-mir-125a	Lung Neoplasms	1
hsa-mir-143	Urinary Bladder Neoplasms	1
hsa-mir-106b	Laryngeal Neoplasms	1
hsa-mir-21	Carcinoma, Renal Cell	1
hsa-mir-335	Stomach Neoplasms	1
hsa-mir-146b	Pancreatic Neoplasms	1
hsa-mir-451a	Diabetic Nephropathies	1
hsa-let-7e	Reperfusion Injury	1
hsa-mir-144	Diabetes Mellitus, Type 2	1
hsa-mir-194-1	Endometrial Neoplasms	1
hsa-mir-194-2	Endometrial Neoplasms	1
hsa-let-7a-1	Sarcoma, Ewing	1
hsa-mir-9-1	Glioblastoma	1
hsa-mir-542	Neoplasms	1
hsa-mir-140	Osteoarthritis	1
hsa-mir-146b	Thyroid Neoplasms	1
hsa-mir-423	Carcinoma, Hepatocellular	1
hsa-mir-26b	Lung Neoplasms	1
hsa-mir-34a	Medulloblastoma	1
hsa-mir-375	Urinary Bladder Neoplasms	1
hsa-mir-191	Stomach Neoplasms	1
hsa-mir-191	Thyroid Neoplasms	1
hsa-mir-125b-2	Endometrial Neoplasms	1
hsa-mir-142	Leukemia-Lymphoma, Adult T-Cell	1
hsa-mir-150	Pancreatic Neoplasms	1
hsa-mir-181a-2	Ischemia	1
hsa-mir-199a-1	Endometriosis	1
hsa-mir-21	Urinary Bladder Neoplasms	1
hsa-let-7a-1	Endometrial Neoplasms	1
hsa-let-7a-2	Endometrial Neoplasms	1
hsa-let-7b	Endometrial Neoplasms	1
hsa-let-7d	Endometrial Neoplasms	1
hsa-let-7e	Endometrial Neoplasms	1
hsa-let-7f-1	Endometrial Neoplasms	1
hsa-let-7f-2	Endometrial Neoplasms	1
hsa-mir-200c	Endometrial Neoplasms	1
hsa-mir-148b	Colorectal Neoplasms	1
hsa-mir-146a	Stomach Neoplasms	1
hsa-mir-30c-1	Ovarian Neoplasms	1
hsa-mir-30c-2	Ovarian Neoplasms	1
hsa-mir-194-1	Colorectal Neoplasms	1
hsa-mir-194-2	Colorectal Neoplasms	1
hsa-mir-7-2	Glioblastoma	1
hsa-mir-7-3	Glioblastoma	1
hsa-mir-125b-2	Huntington Disease	1
hsa-mir-214	Huntington Disease	1
hsa-mir-375	Carcinoma, Hepatocellular	1
hsa-mir-1-1	Prostatic Neoplasms	1
hsa-mir-1-2	Prostatic Neoplasms	1
hsa-mir-133a-1	Prostatic Neoplasms	1
hsa-mir-133a-2	Prostatic Neoplasms	1
hsa-mir-25	Ovarian Neoplasms	1
hsa-mir-124-1	Breast Neoplasms	1
hsa-mir-31	Glioma	1
hsa-mir-520e	Carcinoma, Hepatocellular	1
hsa-mir-19a	Arthritis, Rheumatoid	1
hsa-mir-19b-2	Arthritis, Rheumatoid	1
hsa-mir-206	Laryngeal Neoplasms	1
hsa-mir-34b	Breast Neoplasms	1
hsa-mir-18a	Lymphoma, Mantle-Cell	1
hsa-mir-19a	Lymphoma, Mantle-Cell	1
hsa-mir-20a	Lymphoma, Mantle-Cell	1
hsa-mir-378a	Cardiovascular Diseases	1
hsa-mir-17	Colorectal Neoplasms	1
hsa-mir-15a	Leukemia, Myeloid, Acute	1
hsa-mir-320a	Colorectal Neoplasms	1
hsa-mir-24-1	Laryngeal Neoplasms	1
hsa-mir-24-2	Laryngeal Neoplasms	1
hsa-mir-421	Biliary Tract Neoplasms	1
hsa-mir-30a	Breast Neoplasms	1
hsa-mir-30a	Ovarian Neoplasms	1
hsa-mir-373	Breast Neoplasms	1
hsa-mir-520a	Breast Neoplasms	1
hsa-mir-520c	Breast Neoplasms	1
hsa-mir-520d	Breast Neoplasms	1
hsa-mir-205	Glioblastoma	1
hsa-mir-21	Ovarian Neoplasms	1
hsa-mir-124-1	Alzheimer Disease	1
hsa-mir-124-2	Alzheimer Disease	1
hsa-mir-124-3	Alzheimer Disease	1
hsa-mir-320b-1	Breast Neoplasms	1
hsa-mir-320c-1	Breast Neoplasms	1
hsa-mir-320c-2	Breast Neoplasms	1
hsa-mir-320d-2	Breast Neoplasms	1
hsa-mir-320e	Breast Neoplasms	1
hsa-mir-409	Stomach Neoplasms	1
hsa-mir-20a	Osteosarcoma	1
hsa-mir-181d	Glioma	1
hsa-mir-1236	Inflammation	1
hsa-mir-7-1	Carcinoma, Hepatocellular	1
hsa-mir-7-3	Carcinoma, Hepatocellular	1
hsa-let-7a-2	Breast Neoplasms	1
hsa-mir-133a-1	Head and Neck Neoplasms	1
hsa-mir-32	Prostatic Neoplasms	1
hsa-mir-221	Hypertrophy	1
hsa-mir-21	Leprosy	1
hsa-mir-127	Inflammation	1
hsa-mir-29b-1	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-29b-2	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-10b	Stomach Neoplasms	1
hsa-mir-1285-1	Carcinoma, Renal Cell	1
hsa-mir-1285-2	Carcinoma, Renal Cell	1
hsa-mir-203	Laryngeal Neoplasms	1
hsa-mir-9-2	Hodgkin Disease	1
hsa-mir-9-3	Hodgkin Disease	1
hsa-mir-200b	Stomach Neoplasms	1
hsa-mir-520b	Carcinoma, Hepatocellular	1
hsa-mir-29b-1	Rhabdomyosarcoma	1
hsa-mir-29b-2	Rhabdomyosarcoma	1
hsa-mir-141	Aortic Valve Stenosis	1
hsa-mir-196a-1	Stomach Neoplasms	1
hsa-mir-18a	Leukemia, Lymphocytic, Chronic, B-Cell	1
hsa-mir-19a	Leukemia, Lymphocytic, Chronic, B-Cell	1
hsa-mir-20a	Leukemia, Lymphocytic, Chronic, B-Cell	1
hsa-mir-92a-1	Leukemia, Lymphocytic, Chronic, B-Cell	1
hsa-mir-155	Liposarcoma	1
hsa-mir-130a	Leukemia, Lymphocytic, Chronic, B-Cell	1
hsa-mir-196b	Leukemia	1
hsa-mir-212	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-138-1	Carcinoma, Hepatocellular	1
hsa-mir-138-2	Carcinoma, Hepatocellular	1
hsa-mir-125b-1	Leukemia	1
hsa-mir-125b-2	Leukemia	1
hsa-mir-16-1	Liver Failure	1
hsa-mir-133a	Head and Neck Neoplasms	1
hsa-mir-506	Liver Cirrhosis	1
hsa-mir-328	Hypertension	1
hsa-mir-25	Thyroid Neoplasms	1
hsa-mir-30d	Thyroid Neoplasms	1
hsa-mir-183	Medulloblastoma	1
hsa-mir-96	Medulloblastoma	1
hsa-mir-133b	Prostatic Neoplasms	1
hsa-mir-200c	Colorectal Neoplasms	1
hsa-mir-10a	Pancreatic Neoplasms	1
hsa-let-7f-1	Breast Neoplasms	1
hsa-mir-34b	Melanoma	1
hsa-mir-25	Glioblastoma	1
hsa-mir-32	Glioblastoma	1
hsa-let-7c	Carcinoma, Hepatocellular	1
hsa-mir-135a-1	Breast Neoplasms	1
hsa-mir-135a-2	Breast Neoplasms	1
hsa-mir-128-1	Glioma	1
hsa-mir-128-2	Glioma	1
hsa-mir-181b-2	Liver Cirrhosis	1
hsa-mir-219	Carcinoma, Hepatocellular	1
hsa-mir-20a	Urinary Bladder Neoplasms	1
hsa-mir-124-3	Stomach Neoplasms	1
hsa-mir-328	Colorectal Neoplasms	1
hsa-mir-483	Glioma	1
hsa-mir-26a-1	Lung Neoplasms	1
hsa-mir-26a-2	Lung Neoplasms	1
hsa-mir-125b-1	Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	1
hsa-mir-495	Stomach Neoplasms	1
hsa-mir-551a	Stomach Neoplasms	1
hsa-mir-107	Myocardial Infarction	1
hsa-mir-26a-1	Cholangiocarcinoma	1
